,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263,Water Temp.Bottom@OLYM-263
12/12/2010 13:24:15,1.832,,,1
12/12/2010 14:24:15,1.697,,,1
12/12/2010 15:24:15,1.561,,,1
12/12/2010 16:24:15,1.697,,,1
12/12/2010 17:24:15,1.751,,,1
12/12/2010 18:24:15,1.67,,,1
12/12/2010 19:24:15,1.643,,,1
12/12/2010 20:24:15,1.724,,,1
12/12/2010 21:24:15,1.697,,,1
12/12/2010 22:24:15,1.697,,,1
12/12/2010 23:24:15,1.724,,,1
12/13/2010 00:24:15,1.643,,,1
12/13/2010 01:24:15,1.697,,,1
12/13/2010 02:24:15,1.724,,,1
12/13/2010 03:24:15,1.697,,,1
12/13/2010 04:24:15,1.697,,,1
12/13/2010 05:24:15,1.67,,,1
12/13/2010 06:24:15,1.697,,,1
12/13/2010 07:24:15,1.697,,,1
12/13/2010 08:24:15,1.697,,,1
12/13/2010 09:24:15,1.724,,,1
12/13/2010 10:24:15,1.697,,,1
12/13/2010 11:24:15,1.697,,,1
12/13/2010 12:24:15,1.697,,,1
12/13/2010 13:24:15,1.697,,,1
12/13/2010 14:24:15,1.697,,,1
12/13/2010 15:24:15,1.697,,,1
12/13/2010 16:24:15,1.751,,,1
12/13/2010 17:24:15,1.697,,,1
12/13/2010 18:24:15,1.697,,,1
12/13/2010 19:24:15,1.697,,,1
12/13/2010 20:24:15,1.751,,,1
12/13/2010 21:24:15,1.697,,,1
12/13/2010 22:24:15,1.697,,,1
12/13/2010 23:24:15,1.751,,,1
12/14/2010 00:24:15,1.724,,,1
12/14/2010 01:24:15,1.697,,,1
12/14/2010 02:24:15,1.697,,,1
12/14/2010 03:24:15,1.724,,,1
12/14/2010 04:24:15,1.724,,,1
12/14/2010 05:24:15,1.724,,,1
12/14/2010 06:24:15,1.697,,,1
12/14/2010 07:24:15,1.697,,,1
12/14/2010 08:24:15,1.751,,,1
12/14/2010 09:24:15,1.724,,,1
12/14/2010 10:24:15,1.724,,,1
12/14/2010 11:24:15,1.751,,,1
12/14/2010 12:24:15,1.751,,,1
12/14/2010 13:24:15,1.724,,,1
12/14/2010 14:24:15,1.724,,,1
12/14/2010 15:24:15,1.724,,,1
12/14/2010 16:24:15,1.751,,,1
12/14/2010 17:24:15,1.724,,,1
12/14/2010 18:24:15,1.724,,,1
12/14/2010 19:24:15,1.724,,,1
12/14/2010 20:24:15,1.724,,,1
12/14/2010 21:24:15,1.751,,,1
12/14/2010 22:24:15,1.751,,,1
12/14/2010 23:24:15,1.724,,,1
12/15/2010 00:24:15,1.724,,,1
12/15/2010 01:24:15,1.751,,,1
12/15/2010 02:24:15,1.751,,,1
12/15/2010 03:24:15,1.751,,,1
12/15/2010 04:24:15,1.751,,,1
12/15/2010 05:24:15,1.751,,,1
12/15/2010 06:24:15,1.751,,,1
12/15/2010 07:24:15,1.751,,,1
12/15/2010 08:24:15,1.751,,,1
12/15/2010 09:24:15,1.751,,,1
12/15/2010 10:24:15,1.778,,,1
12/15/2010 11:24:15,1.751,,,1
12/15/2010 12:24:15,1.724,,,1
12/15/2010 13:24:15,1.724,,,1
12/15/2010 14:24:15,1.778,,,1
12/15/2010 15:24:15,1.751,,,1
12/15/2010 16:24:15,1.751,,,1
12/15/2010 17:24:15,1.751,,,1
12/15/2010 18:24:15,1.751,,,1
12/15/2010 19:24:15,1.751,,,1
12/15/2010 20:24:15,1.751,,,1
12/15/2010 21:24:15,1.751,,,1
12/15/2010 22:24:15,1.751,,,1
12/15/2010 23:24:15,1.751,,,1
12/16/2010 00:24:15,1.724,,,1
12/16/2010 01:24:15,1.751,,,1
12/16/2010 02:24:15,1.751,,,1
12/16/2010 03:24:15,1.778,,,1
12/16/2010 04:24:15,1.778,,,1
12/16/2010 05:24:15,1.751,,,1
12/16/2010 06:24:15,1.751,,,1
12/16/2010 07:24:15,1.751,,,1
12/16/2010 08:24:15,1.778,,,1
12/16/2010 09:24:15,1.751,,,1
12/16/2010 10:24:15,1.751,,,1
12/16/2010 11:24:15,1.751,,,1
12/16/2010 12:24:15,1.778,,,1
12/16/2010 13:24:15,1.778,,,1
12/16/2010 14:24:15,1.778,,,1
12/16/2010 15:24:15,1.805,,,1
12/16/2010 16:24:15,1.751,,,1
12/16/2010 17:24:15,1.778,,,1
12/16/2010 18:24:15,1.751,,,1
12/16/2010 19:24:15,1.778,,,1
12/16/2010 20:24:15,1.778,,,1
12/16/2010 21:24:15,1.778,,,1
12/16/2010 22:24:15,1.778,,,1
12/16/2010 23:24:15,1.778,,,1
12/17/2010 00:24:15,1.805,,,1
12/17/2010 01:24:15,1.778,,,1
12/17/2010 02:24:15,1.778,,,1
12/17/2010 03:24:15,1.778,,,1
12/17/2010 04:24:15,1.805,,,1
12/17/2010 05:24:15,1.778,,,1
12/17/2010 06:24:15,1.778,,,1
12/17/2010 07:24:15,1.778,,,1
12/17/2010 08:24:15,1.805,,,1
12/17/2010 09:24:15,1.805,,,1
12/17/2010 10:24:15,1.805,,,1
12/17/2010 11:24:15,1.778,,,1
12/17/2010 12:24:15,1.805,,,1
12/17/2010 13:24:15,1.805,,,1
12/17/2010 14:24:15,1.778,,,1
12/17/2010 15:24:15,1.778,,,1
12/17/2010 16:24:15,1.805,,,1
12/17/2010 17:24:15,1.778,,,1
12/17/2010 18:24:15,1.778,,,1
12/17/2010 19:24:15,1.778,,,1
12/17/2010 20:24:15,1.778,,,1
12/17/2010 21:24:15,1.778,,,1
12/17/2010 22:24:15,1.805,,,1
12/17/2010 23:24:15,1.805,,,1
12/18/2010 00:24:15,1.778,,,1
12/18/2010 01:24:15,1.778,,,1
12/18/2010 02:24:15,1.778,,,1
12/18/2010 03:24:15,1.805,,,1
12/18/2010 04:24:15,1.805,,,1
12/18/2010 05:24:15,1.805,,,1
12/18/2010 06:24:15,1.778,,,1
12/18/2010 07:24:15,1.805,,,1
12/18/2010 08:24:15,1.778,,,1
12/18/2010 09:24:15,1.805,,,1
12/18/2010 10:24:15,1.805,,,1
12/18/2010 11:24:15,1.805,,,1
12/18/2010 12:24:15,1.805,,,1
12/18/2010 13:24:15,1.805,,,1
12/18/2010 14:24:15,1.778,,,1
12/18/2010 15:24:15,1.805,,,1
12/18/2010 16:24:15,1.805,,,1
12/18/2010 17:24:15,1.805,,,1
12/18/2010 18:24:15,1.805,,,1
12/18/2010 19:24:15,1.805,,,1
12/18/2010 20:24:15,1.805,,,1
12/18/2010 21:24:15,1.805,,,1
12/18/2010 22:24:15,1.805,,,1
12/18/2010 23:24:15,1.805,,,1
12/19/2010 00:24:15,1.805,,,1
12/19/2010 01:24:15,1.805,,,1
12/19/2010 02:24:15,1.805,,,1
12/19/2010 03:24:15,1.805,,,1
12/19/2010 04:24:15,1.805,,,1
12/19/2010 05:24:15,1.805,,,1
12/19/2010 06:24:15,1.805,,,1
12/19/2010 07:24:15,1.805,,,1
12/19/2010 08:24:15,1.805,,,1
12/19/2010 09:24:15,1.805,,,1
12/19/2010 10:24:15,1.805,,,1
12/19/2010 11:24:15,1.805,,,1
12/19/2010 12:24:15,1.805,,,1
12/19/2010 13:24:15,1.805,,,1
12/19/2010 14:24:15,1.805,,,1
12/19/2010 15:24:15,1.805,,,1
12/19/2010 16:24:15,1.805,,,1
12/19/2010 17:24:15,1.805,,,1
12/19/2010 18:24:15,1.805,,,1
12/19/2010 19:24:15,1.805,,,1
12/19/2010 20:24:15,1.805,,,1
12/19/2010 21:24:15,1.805,,,1
12/19/2010 22:24:15,1.805,,,1
12/19/2010 23:24:15,1.805,,,1
12/20/2010 00:24:15,1.805,,,1
12/20/2010 01:24:15,1.805,,,1
12/20/2010 02:24:15,1.805,,,1
12/20/2010 03:24:15,1.805,,,1
12/20/2010 04:24:15,1.805,,,1
12/20/2010 05:24:15,1.805,,,1
12/20/2010 06:24:15,1.805,,,1
12/20/2010 07:24:15,1.805,,,1
12/20/2010 08:24:15,1.805,,,1
12/20/2010 09:24:15,1.805,,,1
12/20/2010 10:24:15,1.805,,,1
12/20/2010 11:24:15,1.832,,,1
12/20/2010 12:24:15,1.805,,,1
12/20/2010 13:24:15,1.832,,,1
12/20/2010 14:24:15,1.832,,,1
12/20/2010 15:24:15,1.832,,,1
12/20/2010 16:24:15,1.832,,,1
12/20/2010 17:24:15,1.805,,,1
12/20/2010 18:24:15,1.805,,,1
12/20/2010 19:24:15,1.832,,,1
12/20/2010 20:24:15,1.832,,,1
12/20/2010 21:24:15,1.832,,,1
12/20/2010 22:24:15,1.832,,,1
12/20/2010 23:24:15,1.832,,,1
12/21/2010 00:24:15,1.832,,,1
12/21/2010 01:24:15,1.859,,,1
12/21/2010 02:24:15,1.832,,,1
12/21/2010 03:24:15,1.832,,,1
12/21/2010 04:24:15,1.859,,,1
12/21/2010 05:24:15,1.859,,,1
12/21/2010 06:24:15,1.859,,,1
12/21/2010 07:24:15,1.859,,,1
12/21/2010 08:24:15,1.886,,,1
12/21/2010 09:24:15,1.859,,,1
12/21/2010 10:24:15,1.859,,,1
12/21/2010 11:24:15,1.886,,,1
12/21/2010 12:24:15,1.886,,,1
12/21/2010 13:24:15,1.886,,,1
12/21/2010 14:24:15,1.886,,,1
12/21/2010 15:24:15,1.886,,,1
12/21/2010 16:24:15,1.913,,,1
12/21/2010 17:24:15,1.913,,,1
12/21/2010 18:24:15,1.913,,,1
12/21/2010 19:24:15,1.913,,,1
12/21/2010 20:24:15,1.913,,,1
12/21/2010 21:24:15,1.913,,,1
12/21/2010 22:24:15,1.913,,,1
12/21/2010 23:24:15,1.94,,,1
12/22/2010 00:24:15,1.94,,,1
12/22/2010 01:24:15,1.94,,,1
12/22/2010 02:24:15,1.94,,,1
12/22/2010 03:24:15,1.94,,,1
12/22/2010 04:24:15,1.94,,,1
12/22/2010 05:24:15,1.967,,,1
12/22/2010 06:24:15,1.94,,,1
12/22/2010 07:24:15,1.967,,,1
12/22/2010 08:24:15,1.967,,,1
12/22/2010 09:24:15,1.967,,,1
12/22/2010 10:24:15,1.967,,,1
12/22/2010 11:24:15,1.967,,,1
12/22/2010 12:24:15,1.967,,,1
12/22/2010 13:24:15,1.967,,,1
12/22/2010 14:24:15,1.967,,,1
12/22/2010 15:24:15,1.967,,,1
12/22/2010 16:24:15,1.967,,,1
12/22/2010 17:24:15,1.967,,,1
12/22/2010 18:24:15,1.967,,,1
12/22/2010 19:24:15,1.967,,,1
12/22/2010 20:24:15,1.967,,,1
12/22/2010 21:24:15,1.967,,,1
12/22/2010 22:24:15,1.967,,,1
12/22/2010 23:24:15,1.967,,,1
12/23/2010 00:24:15,1.967,,,1
12/23/2010 01:24:15,1.967,,,1
12/23/2010 02:24:15,1.967,,,1
12/23/2010 03:24:15,1.967,,,1
12/23/2010 04:24:15,1.967,,,1
12/23/2010 05:24:15,1.967,,,1
12/23/2010 06:24:15,1.967,,,1
12/23/2010 07:24:15,1.967,,,1
12/23/2010 08:24:15,1.994,,,1
12/23/2010 09:24:15,1.994,,,1
12/23/2010 10:24:15,1.994,,,1
12/23/2010 11:24:15,1.994,,,1
12/23/2010 12:24:15,1.967,,,1
12/23/2010 13:24:15,1.994,,,1
12/23/2010 14:24:15,1.94,,,1
12/23/2010 15:24:15,1.967,,,1
12/23/2010 16:24:15,1.994,,,1
12/23/2010 17:24:15,2.021,,,1
12/23/2010 18:24:15,2.021,,,1
12/23/2010 19:24:15,2.021,,,1
12/23/2010 20:24:15,2.021,,,1
12/23/2010 21:24:15,1.994,,,1
12/23/2010 22:24:15,1.994,,,1
12/23/2010 23:24:15,1.967,,,1
12/24/2010 00:24:15,1.94,,,1
12/24/2010 01:24:15,1.994,,,1
12/24/2010 02:24:15,1.967,,,1
12/24/2010 03:24:15,1.967,,,1
12/24/2010 04:24:15,1.94,,,1
12/24/2010 05:24:15,1.994,,,1
12/24/2010 06:24:15,1.94,,,1
12/24/2010 07:24:15,1.967,,,1
12/24/2010 08:24:15,2.021,,,1
12/24/2010 09:24:15,1.994,,,1
12/24/2010 10:24:15,1.967,,,1
12/24/2010 11:24:15,1.967,,,1
12/24/2010 12:24:15,1.94,,,1
12/24/2010 13:24:15,1.967,,,1
12/24/2010 14:24:15,1.967,,,1
12/24/2010 15:24:15,1.994,,,1
12/24/2010 16:24:15,1.994,,,1
12/24/2010 17:24:15,1.994,,,1
12/24/2010 18:24:15,1.994,,,1
12/24/2010 19:24:15,1.994,,,1
12/24/2010 20:24:15,1.994,,,1
12/24/2010 21:24:15,1.994,,,1
12/24/2010 22:24:15,1.994,,,1
12/24/2010 23:24:15,1.994,,,1
12/25/2010 00:24:15,1.994,,,1
12/25/2010 01:24:15,1.994,,,1
12/25/2010 02:24:15,1.994,,,1
12/25/2010 03:24:15,1.994,,,1
12/25/2010 04:24:15,1.994,,,1
12/25/2010 05:24:15,1.994,,,1
12/25/2010 06:24:15,1.994,,,1
12/25/2010 07:24:15,1.994,,,1
12/25/2010 08:24:15,1.967,,,1
12/25/2010 09:24:15,1.994,,,1
12/25/2010 10:24:15,1.994,,,1
12/25/2010 11:24:15,1.994,,,1
12/25/2010 12:24:15,1.967,,,1
12/25/2010 13:24:15,1.967,,,1
12/25/2010 14:24:15,1.967,,,1
12/25/2010 15:24:15,1.967,,,1
12/25/2010 16:24:15,1.967,,,1
12/25/2010 17:24:15,1.967,,,1
12/25/2010 18:24:15,1.967,,,1
12/25/2010 19:24:15,1.967,,,1
12/25/2010 20:24:15,1.967,,,1
12/25/2010 21:24:15,1.967,,,1
12/25/2010 22:24:15,1.994,,,1
12/25/2010 23:24:15,1.967,,,1
12/26/2010 00:24:15,1.967,,,1
12/26/2010 01:24:15,1.967,,,1
12/26/2010 02:24:15,1.967,,,1
12/26/2010 03:24:15,1.967,,,1
12/26/2010 04:24:15,1.994,,,1
12/26/2010 05:24:15,1.994,,,1
12/26/2010 06:24:15,1.994,,,1
12/26/2010 07:24:15,1.994,,,1
12/26/2010 08:24:15,1.994,,,1
12/26/2010 09:24:15,1.994,,,1
12/26/2010 10:24:15,1.994,,,1
12/26/2010 11:24:15,2.021,,,1
12/26/2010 12:24:15,2.021,,,1
12/26/2010 13:24:15,2.021,,,1
12/26/2010 14:24:15,2.021,,,1
12/26/2010 15:24:15,2.021,,,1
12/26/2010 16:24:15,2.021,,,1
12/26/2010 17:24:15,2.021,,,1
12/26/2010 18:24:15,2.021,,,1
12/26/2010 19:24:15,2.128,,,1
12/26/2010 20:24:15,2.128,,,1
12/26/2010 21:24:15,2.128,,,1
12/26/2010 22:24:15,2.128,,,1
12/26/2010 23:24:15,0.079,,,1
12/27/2010 00:24:15,0.051,,,1
12/27/2010 01:24:15,0.024,,,1
12/27/2010 02:24:15,0.024,,,1
12/27/2010 03:24:15,0.051,,,1
12/27/2010 04:24:15,0.051,,,1
12/27/2010 05:24:15,0.051,,,1
12/27/2010 06:24:15,0.051,,,1
12/27/2010 07:24:15,0.051,,,1
12/27/2010 08:24:15,0.079,,,1
12/27/2010 09:24:15,0.079,,,1
12/27/2010 10:24:15,0.107,,,1
12/27/2010 11:24:15,0.107,,,1
12/27/2010 12:24:15,0.107,,,1
12/27/2010 13:24:15,0.107,,,1
12/27/2010 14:24:15,0.107,,,1
12/27/2010 15:24:15,0.107,,,1
12/27/2010 16:24:15,0.107,,,1
12/27/2010 17:24:15,0.107,,,1
12/27/2010 18:24:15,0.107,,,1
12/27/2010 19:24:15,0.107,,,1
12/27/2010 20:24:15,0.107,,,1
12/27/2010 21:24:15,0.107,,,1
12/27/2010 22:24:15,0.107,,,1
12/27/2010 23:24:15,0.107,,,1
12/28/2010 00:24:15,0.107,,,1
12/28/2010 01:24:15,0.107,,,1
12/28/2010 02:24:15,0.107,,,1
12/28/2010 03:24:15,0.107,,,1
12/28/2010 04:24:15,0.107,,,1
12/28/2010 05:24:15,0.107,,,1
12/28/2010 06:24:15,0.107,,,1
12/28/2010 07:24:15,0.107,,,1
12/28/2010 08:24:15,0.107,,,1
12/28/2010 09:24:15,0.107,,,1
12/28/2010 10:24:15,0.107,,,1
12/28/2010 11:24:15,0.107,,,1
12/28/2010 12:24:15,0.107,,,1
12/28/2010 13:24:15,0.107,,,1
12/28/2010 14:24:15,0.107,,,1
12/28/2010 15:24:15,0.107,,,1
12/28/2010 16:24:15,0.107,,,1
12/28/2010 17:24:15,0.107,,,1
12/28/2010 18:24:15,0.107,,,1
12/28/2010 19:24:15,0.107,,,1
12/28/2010 20:24:15,0.107,,,1
12/28/2010 21:24:15,0.107,,,1
12/28/2010 22:24:15,0.107,,,1
12/28/2010 23:24:15,0.107,,,1
12/29/2010 00:24:15,0.107,,,1
12/29/2010 01:24:15,0.107,,,1
12/29/2010 02:24:15,0.107,,,1
12/29/2010 03:24:15,0.107,,,1
12/29/2010 04:24:15,0.107,,,1
12/29/2010 05:24:15,0.107,,,1
12/29/2010 06:24:15,0.107,,,1
12/29/2010 07:24:15,0.107,,,1
12/29/2010 08:24:15,0.107,,,1
12/29/2010 09:24:15,0.107,,,1
12/29/2010 10:24:15,0.107,,,1
12/29/2010 11:24:15,0.107,,,1
12/29/2010 12:24:15,0.107,,,1
12/29/2010 13:24:15,0.107,,,1
12/29/2010 14:24:15,0.107,,,1
12/29/2010 15:24:15,0.107,,,1
12/29/2010 16:24:15,0.107,,,1
12/29/2010 17:24:15,0.107,,,1
12/29/2010 18:24:15,0.107,,,1
12/29/2010 19:24:15,0.107,,,1
12/29/2010 20:24:15,0.107,,,1
12/29/2010 21:24:15,0.107,,,1
12/29/2010 22:24:15,0.107,,,1
12/29/2010 23:24:15,0.107,,,1
12/30/2010 00:24:15,0.107,,,1
12/30/2010 01:24:15,0.107,,,1
12/30/2010 02:24:15,0.107,,,1
12/30/2010 03:24:15,0.107,,,1
12/30/2010 04:24:15,0.107,,,1
12/30/2010 05:24:15,0.107,,,1
12/30/2010 06:24:15,0.107,,,1
12/30/2010 07:24:15,0.107,,,1
12/30/2010 08:24:15,0.107,,,1
12/30/2010 09:24:15,0.107,,,1
12/30/2010 10:24:15,0.107,,,1
12/30/2010 11:24:15,0.107,,,1
12/30/2010 12:24:15,0.107,,,1
12/30/2010 13:24:15,0.107,,,1
12/30/2010 14:24:15,0.107,,,1
12/30/2010 15:24:15,0.107,,,1
12/30/2010 16:24:15,0.107,,,1
12/30/2010 17:24:15,0.107,,,1
12/30/2010 18:24:15,0.107,,,1
12/30/2010 19:24:15,0.107,,,1
12/30/2010 20:24:15,0.107,,,1
12/30/2010 21:24:15,0.107,,,1
12/30/2010 22:24:15,0.107,,,1
12/30/2010 23:24:15,0.107,,,1
12/31/2010 00:24:15,0.107,,,1
12/31/2010 01:24:15,0.107,,,1
12/31/2010 02:24:15,0.107,,,1
12/31/2010 03:24:15,0.107,,,1
12/31/2010 04:24:15,0.107,,,1
12/31/2010 05:24:15,0.107,,,1
12/31/2010 06:24:15,0.107,,,1
12/31/2010 07:24:15,0.107,,,1
12/31/2010 08:24:15,0.107,,,1
12/31/2010 09:24:15,0.107,,,1
12/31/2010 10:24:15,0.107,,,1
12/31/2010 11:24:15,0.107,,,1
12/31/2010 12:24:15,0.107,,,1
12/31/2010 13:24:15,0.107,,,1
12/31/2010 14:24:15,0.107,,,1
12/31/2010 15:24:15,0.107,,,1
12/31/2010 16:24:15,0.107,,,1
12/31/2010 17:24:15,0.107,,,1
12/31/2010 18:24:15,0.107,,,1
12/31/2010 19:24:15,0.107,,,1
12/31/2010 20:24:15,0.107,,,1
12/31/2010 21:24:15,0.107,,,1
12/31/2010 22:24:15,0.107,,,1
12/31/2010 23:24:15,0.107,,,1
01/01/2011 00:24:15,0.107,,,1
01/01/2011 01:24:15,0.107,,,1
01/01/2011 02:24:15,0.107,,,1
01/01/2011 03:24:15,0.107,,,1
01/01/2011 04:24:15,0.107,,,1
01/01/2011 05:24:15,0.107,,,1
01/01/2011 06:24:15,0.107,,,1
01/01/2011 07:24:15,0.107,,,1
01/01/2011 08:24:15,0.107,,,1
01/01/2011 09:24:15,0.107,,,1
01/01/2011 10:24:15,0.107,,,1
01/01/2011 11:24:15,0.107,,,1
01/01/2011 12:24:15,0.107,,,1
01/01/2011 13:24:15,0.107,,,1
01/01/2011 14:24:15,0.107,,,1
01/01/2011 15:24:15,0.107,,,1
01/01/2011 16:24:15,0.107,,,1
01/01/2011 17:24:15,0.107,,,1
01/01/2011 18:24:15,0.107,,,1
01/01/2011 19:24:15,0.107,,,1
01/01/2011 20:24:15,0.107,,,1
01/01/2011 21:24:15,0.107,,,1
01/01/2011 22:24:15,0.107,,,1
01/01/2011 23:24:15,0.107,,,1
01/02/2011 00:24:15,0.107,,,1
01/02/2011 01:24:15,0.107,,,1
01/02/2011 02:24:15,0.107,,,1
01/02/2011 03:24:15,0.107,,,1
01/02/2011 04:24:15,0.107,,,1
01/02/2011 05:24:15,0.107,,,1
01/02/2011 06:24:15,0.107,,,1
01/02/2011 07:24:15,0.107,,,1
01/02/2011 08:24:15,0.107,,,1
01/02/2011 09:24:15,0.107,,,1
01/02/2011 10:24:15,0.107,,,1
01/02/2011 11:24:15,0.107,,,1
01/02/2011 12:24:15,0.107,,,1
01/02/2011 13:24:15,0.107,,,1
01/02/2011 14:24:15,0.107,,,1
01/02/2011 15:24:15,0.107,,,1
01/02/2011 16:24:15,0.107,,,1
01/02/2011 17:24:15,0.107,,,1
01/02/2011 18:24:15,0.107,,,1
01/02/2011 19:24:15,0.107,,,1
01/02/2011 20:24:15,0.107,,,1
01/02/2011 21:24:15,0.107,,,1
01/02/2011 22:24:15,0.107,,,1
01/02/2011 23:24:15,0.107,,,1
01/03/2011 00:24:15,0.107,,,1
01/03/2011 01:24:15,0.107,,,1
01/03/2011 02:24:15,0.107,,,1
01/03/2011 03:24:15,0.107,,,1
01/03/2011 04:24:15,0.107,,,1
01/03/2011 05:24:15,0.107,,,1
01/03/2011 06:24:15,0.107,,,1
01/03/2011 07:24:15,0.107,,,1
01/03/2011 08:24:15,0.107,,,1
01/03/2011 09:24:15,0.107,,,1
01/03/2011 10:24:15,0.107,,,1
01/03/2011 11:24:15,0.107,,,1
01/03/2011 12:24:15,0.107,,,1
01/03/2011 13:24:15,0.107,,,1
01/03/2011 14:24:15,0.107,,,1
01/03/2011 15:24:15,0.107,,,1
01/03/2011 16:24:15,0.107,,,1
01/03/2011 17:24:15,0.107,,,1
01/03/2011 18:24:15,0.107,,,1
01/03/2011 19:24:15,0.107,,,1
01/03/2011 20:24:15,0.107,,,1
01/03/2011 21:24:15,0.107,,,1
01/03/2011 22:24:15,0.107,,,1
01/03/2011 23:24:15,0.107,,,1
01/04/2011 00:24:15,0.107,,,1
01/04/2011 01:24:15,0.107,,,1
01/04/2011 02:24:15,0.107,,,1
01/04/2011 03:24:15,0.107,,,1
01/04/2011 04:24:15,0.107,,,1
01/04/2011 05:24:15,0.107,,,1
01/04/2011 06:24:15,0.107,,,1
01/04/2011 07:24:15,0.107,,,1
01/04/2011 08:24:15,0.107,,,1
01/04/2011 09:24:15,0.107,,,1
01/04/2011 10:24:15,0.107,,,1
01/04/2011 11:24:15,0.107,,,1
01/04/2011 12:24:15,0.107,,,1
01/04/2011 13:24:15,0.107,,,1
01/04/2011 14:24:15,0.107,,,1
01/04/2011 15:24:15,0.107,,,1
01/04/2011 16:24:15,0.107,,,1
01/04/2011 17:24:15,0.107,,,1
01/04/2011 18:24:15,0.107,,,1
01/04/2011 19:24:15,0.107,,,1
01/04/2011 20:24:15,0.107,,,1
01/04/2011 21:24:15,0.107,,,1
01/04/2011 22:24:15,0.107,,,1
01/04/2011 23:24:15,0.107,,,1
01/05/2011 00:24:15,0.107,,,1
01/05/2011 01:24:15,0.107,,,1
01/05/2011 02:24:15,0.107,,,1
01/05/2011 03:24:15,0.107,,,1
01/05/2011 04:24:15,0.107,,,1
01/05/2011 05:24:15,0.107,,,1
01/05/2011 06:24:15,0.107,,,1
01/05/2011 07:24:15,0.107,,,1
01/05/2011 08:24:15,0.107,,,1
01/05/2011 09:24:15,0.107,,,1
01/05/2011 10:24:15,0.107,,,1
01/05/2011 11:24:15,0.107,,,1
01/05/2011 12:24:15,0.107,,,1
01/05/2011 13:24:15,0.107,,,1
01/05/2011 14:24:15,0.107,,,1
01/05/2011 15:24:15,0.107,,,1
01/05/2011 16:24:15,0.107,,,1
01/05/2011 17:24:15,0.107,,,1
01/05/2011 18:24:15,0.107,,,1
01/05/2011 19:24:15,0.107,,,1
01/05/2011 20:24:15,0.107,,,1
01/05/2011 21:24:15,0.107,,,1
01/05/2011 22:24:15,0.107,,,1
01/05/2011 23:24:15,0.107,,,1
01/06/2011 00:24:15,0.107,,,1
01/06/2011 01:24:15,0.107,,,1
01/06/2011 02:24:15,0.107,,,1
01/06/2011 03:24:15,0.107,,,1
01/06/2011 04:24:15,0.107,,,1
01/06/2011 05:24:15,0.107,,,1
01/06/2011 06:24:15,0.107,,,1
01/06/2011 07:24:15,0.107,,,1
01/06/2011 08:24:15,0.107,,,1
01/06/2011 09:24:15,0.107,,,1
01/06/2011 10:24:15,0.107,,,1
01/06/2011 11:24:15,0.107,,,1
01/06/2011 12:24:15,0.107,,,1
01/06/2011 13:24:15,0.107,,,1
01/06/2011 14:24:15,0.107,,,1
01/06/2011 15:24:15,0.107,,,1
01/06/2011 16:24:15,0.107,,,1
01/06/2011 17:24:15,0.107,,,1
01/06/2011 18:24:15,0.107,,,1
01/06/2011 19:24:15,0.107,,,1
01/06/2011 20:24:15,0.107,,,1
01/06/2011 21:24:15,0.107,,,1
01/06/2011 22:24:15,0.107,,,1
01/06/2011 23:24:15,0.107,,,1
01/07/2011 00:24:15,0.107,,,1
01/07/2011 01:24:15,0.107,,,1
01/07/2011 02:24:15,0.107,,,1
01/07/2011 03:24:15,0.107,,,1
01/07/2011 04:24:15,0.107,,,1
01/07/2011 05:24:15,0.107,,,1
01/07/2011 06:24:15,0.107,,,1
01/07/2011 07:24:15,0.107,,,1
01/07/2011 08:24:15,0.107,,,1
01/07/2011 09:24:15,0.107,,,1
01/07/2011 10:24:15,0.107,,,1
01/07/2011 11:24:15,0.107,,,1
01/07/2011 12:24:15,0.107,,,1
01/07/2011 13:24:15,0.107,,,1
01/07/2011 14:24:15,0.107,,,1
01/07/2011 15:24:15,0.107,,,1
01/07/2011 16:24:15,0.107,,,1
01/07/2011 17:24:15,0.107,,,1
01/07/2011 18:24:15,0.107,,,1
01/07/2011 19:24:15,0.107,,,1
01/07/2011 20:24:15,0.107,,,1
01/07/2011 21:24:15,0.107,,,1
01/07/2011 22:24:15,0.107,,,1
01/07/2011 23:24:15,0.107,,,1
01/08/2011 00:24:15,0.107,,,1
01/08/2011 01:24:15,0.107,,,1
01/08/2011 02:24:15,0.107,,,1
01/08/2011 03:24:15,0.107,,,1
01/08/2011 04:24:15,0.107,,,1
01/08/2011 05:24:15,0.107,,,1
01/08/2011 06:24:15,0.107,,,1
01/08/2011 07:24:15,0.107,,,1
01/08/2011 08:24:15,0.107,,,1
01/08/2011 09:24:15,0.107,,,1
01/08/2011 10:24:15,0.107,,,1
01/08/2011 11:24:15,0.107,,,1
01/08/2011 12:24:15,0.107,,,1
01/08/2011 13:24:15,0.107,,,1
01/08/2011 14:24:15,0.107,,,1
01/08/2011 15:24:15,0.107,,,1
01/08/2011 16:24:15,0.107,,,1
01/08/2011 17:24:15,0.107,,,1
01/08/2011 18:24:15,0.107,,,1
01/08/2011 19:24:15,0.107,,,1
01/08/2011 20:24:15,0.107,,,1
01/08/2011 21:24:15,0.107,,,1
01/08/2011 22:24:15,0.107,,,1
01/08/2011 23:24:15,0.107,,,1
01/09/2011 00:24:15,0.107,,,1
01/09/2011 01:24:15,0.107,,,1
01/09/2011 02:24:15,0.107,,,1
01/09/2011 03:24:15,0.107,,,1
