,Air Temp.Air@OLYM-498,Air Temp.Air@OLYM-498,Air Temp.Air@OLYM-498,Air Temp.Air@OLYM-498
03/22/2012 06:02:00,-7.01,,,1
03/22/2012 07:02:00,-8.713,,,1
03/22/2012 08:02:00,-9.117,,,1
03/22/2012 09:02:00,-9.252,,,1
03/22/2012 10:02:00,-5.125,,,1
03/22/2012 11:02:00,-2.261,,,1
03/22/2012 12:02:00,-2.145,,,1
03/22/2012 13:02:00,-2.494,,,1
03/22/2012 14:02:00,-2.61,,,1
03/22/2012 15:02:00,-3.792,,,1
03/22/2012 16:02:00,-4.636,,,1
03/22/2012 17:02:00,-4.758,,,1
03/22/2012 18:02:00,-4.393,,,1
03/22/2012 19:02:00,-4.88,,,1
03/22/2012 20:02:00,-5.496,,,1
03/22/2012 21:02:00,-5.745,,,1
03/22/2012 22:02:00,-6.12,,,1
03/22/2012 23:02:00,-6.626,,,1
03/23/2012 00:02:00,-6.882,,,1
03/23/2012 01:02:00,-6.626,,,1
03/23/2012 02:02:00,-7.918,,,1
03/23/2012 03:02:00,-8.58,,,1
03/23/2012 04:02:00,-7.787,,,1
03/23/2012 05:02:00,-6.626,,,1
03/23/2012 06:02:00,-6.246,,,1
03/23/2012 07:02:00,-7.787,,,1
03/23/2012 08:02:00,-8.05,,,1
03/23/2012 09:02:00,-5.372,,,1
03/23/2012 10:02:00,-3.553,,,1
03/23/2012 11:02:00,-2.145,,,1
03/23/2012 12:02:00,-1.341,,,1
03/23/2012 13:02:00,-1.799,,,1
03/23/2012 14:02:00,-0.887,,,1
03/23/2012 15:02:00,-1.341,,,1
03/23/2012 16:02:00,-0.437,,,1
03/23/2012 17:02:00,-0.887,,,1
03/23/2012 18:02:00,-2.727,,,1
03/23/2012 19:02:00,-3.672,,,1
03/23/2012 20:02:00,-4.758,,,1
03/23/2012 21:02:00,-4.152,,,1
03/23/2012 22:02:00,-3.672,,,1
03/23/2012 23:02:00,-3.316,,,1
03/24/2012 00:02:00,-2.727,,,1
03/24/2012 01:02:00,-2.962,,,1
03/24/2012 02:02:00,-3.434,,,1
03/24/2012 03:02:00,-2.494,,,1
03/24/2012 04:02:00,-3.434,,,1
03/24/2012 05:02:00,-4.393,,,1
03/24/2012 06:02:00,-4.393,,,1
03/24/2012 07:02:00,-4.272,,,1
03/24/2012 08:02:00,-3.197,,,1
03/24/2012 09:02:00,-1.684,,,1
03/24/2012 10:02:00,0.343,,,1
03/24/2012 11:02:00,1.764,,,1
03/24/2012 12:02:00,3.367,,,1
03/24/2012 13:02:00,4.519,,,1
03/24/2012 14:02:00,3.788,,,1
03/24/2012 15:02:00,5.037,,,1
03/24/2012 16:02:00,4.623,,,1
03/24/2012 17:02:00,2.195,,,1
03/24/2012 18:02:00,0.784,,,1
03/24/2012 19:02:00,-0.437,,,1
03/24/2012 20:02:00,-1.114,,,1
03/24/2012 21:02:00,-0.549,,,1
03/24/2012 22:02:00,-0.887,,,1
03/24/2012 23:02:00,-0.437,,,1
03/25/2012 00:02:00,-0.774,,,1
03/25/2012 01:02:00,-0.213,,,1
03/25/2012 02:02:00,0.343,,,1
03/25/2012 03:02:00,0.784,,,1
03/25/2012 04:02:00,-0.102,,,1
03/25/2012 05:02:00,-0.325,,,1
03/25/2012 06:02:00,0.01,,,1
03/25/2012 07:02:00,-0.213,,,1
03/25/2012 08:02:00,1.003,,,1
03/25/2012 09:02:00,1.112,,,1
03/25/2012 10:02:00,2.517,,,1
03/25/2012 11:02:00,4.311,,,1
03/25/2012 12:02:00,5.757,,,1
03/25/2012 13:02:00,9.077,,,1
03/25/2012 14:02:00,6.37,,,1
03/25/2012 15:02:00,5.037,,,1
03/25/2012 16:02:00,3.998,,,1
03/25/2012 17:02:00,3.998,,,1
03/25/2012 18:02:00,2.517,,,1
03/25/2012 19:02:00,1.548,,,1
03/25/2012 20:02:00,0.893,,,1
03/25/2012 21:02:00,0.674,,,1
03/25/2012 22:02:00,0.453,,,1
03/25/2012 23:02:00,0.674,,,1
03/26/2012 00:02:00,0.674,,,1
03/26/2012 01:02:00,0.674,,,1
03/26/2012 02:02:00,0.563,,,1
03/26/2012 03:02:00,0.01,,,1
03/26/2012 04:02:00,-0.102,,,1
03/26/2012 05:02:00,-0.774,,,1
03/26/2012 06:02:00,-1.341,,,1
03/26/2012 07:02:00,-1.684,,,1
03/26/2012 08:02:00,-1.914,,,1
03/26/2012 09:02:00,-0.774,,,1
03/26/2012 10:02:00,0.784,,,1
03/26/2012 11:02:00,2.73,,,1
03/26/2012 12:02:00,4.727,,,1
03/26/2012 13:02:00,3.155,,,1
03/26/2012 14:02:00,3.367,,,1
03/26/2012 15:02:00,3.578,,,1
03/26/2012 16:02:00,1.656,,,1
03/26/2012 17:02:00,0.453,,,1
03/26/2012 18:02:00,0.343,,,1
03/26/2012 19:02:00,-0.437,,,1
03/26/2012 20:02:00,-1.114,,,1
03/26/2012 21:02:00,-1.341,,,1
03/26/2012 22:02:00,-1.341,,,1
03/26/2012 23:02:00,-1.684,,,1
03/27/2012 00:02:00,-1.684,,,1
03/27/2012 01:02:00,-1.799,,,1
03/27/2012 02:02:00,-1.914,,,1
03/27/2012 03:02:00,-2.145,,,1
03/27/2012 04:02:00,-1.914,,,1
03/27/2012 05:02:00,-1.799,,,1
03/27/2012 06:02:00,-1.684,,,1
03/27/2012 07:02:00,-1.684,,,1
03/27/2012 08:02:00,-1.456,,,1
03/27/2012 09:02:00,-1.114,,,1
03/27/2012 10:02:00,-1.114,,,1
03/27/2012 11:02:00,-0.437,,,1
03/27/2012 12:02:00,-0.102,,,1
03/27/2012 13:02:00,0.232,,,1
03/27/2012 14:02:00,0.343,,,1
03/27/2012 15:02:00,0.453,,,1
03/27/2012 16:02:00,0.343,,,1
03/27/2012 17:02:00,0.121,,,1
03/27/2012 18:02:00,0.01,,,1
03/27/2012 19:02:00,-0.102,,,1
03/27/2012 20:02:00,0.01,,,1
03/27/2012 21:02:00,0.01,,,1
03/27/2012 22:02:00,0.01,,,1
03/27/2012 23:02:00,0.121,,,1
03/28/2012 00:02:00,-0.102,,,1
03/28/2012 01:02:00,-0.774,,,1
03/28/2012 02:02:00,-1.341,,,1
03/28/2012 03:02:00,-1.684,,,1
03/28/2012 04:02:00,-2.261,,,1
03/28/2012 05:02:00,-2.494,,,1
03/28/2012 06:02:00,-2.494,,,1
03/28/2012 07:02:00,-2.844,,,1
03/28/2012 08:02:00,-2.727,,,1
03/28/2012 09:02:00,-2.377,,,1
03/28/2012 10:02:00,-1.914,,,1
03/28/2012 11:02:00,-1.914,,,1
03/28/2012 12:02:00,-1.914,,,1
03/28/2012 13:02:00,-1.57,,,1
03/28/2012 14:02:00,-1.57,,,1
03/28/2012 15:02:00,-1.799,,,1
03/28/2012 16:02:00,-1.57,,,1
03/28/2012 17:02:00,-1.57,,,1
03/28/2012 18:02:00,-2.145,,,1
03/28/2012 19:02:00,-2.61,,,1
03/28/2012 20:02:00,-3.197,,,1
03/28/2012 21:02:00,-3.079,,,1
03/28/2012 22:02:00,-3.079,,,1
03/28/2012 23:02:00,-3.197,,,1
03/29/2012 00:02:00,-2.844,,,1
03/29/2012 01:02:00,-2.844,,,1
03/29/2012 02:02:00,-2.61,,,1
03/29/2012 03:02:00,-2.844,,,1
03/29/2012 04:02:00,-3.079,,,1
03/29/2012 05:02:00,-3.079,,,1
03/29/2012 06:02:00,-2.962,,,1
03/29/2012 07:02:00,-2.61,,,1
03/29/2012 08:02:00,-2.145,,,1
03/29/2012 09:02:00,-1.684,,,1
03/29/2012 10:02:00,-1.456,,,1
03/29/2012 11:02:00,-1.341,,,1
03/29/2012 12:02:00,-1.114,,,1
03/29/2012 13:02:00,-0.662,,,1
03/29/2012 14:02:00,-0.102,,,1
03/29/2012 15:02:00,0.01,,,1
03/29/2012 16:02:00,0.121,,,1
03/29/2012 17:02:00,-0.102,,,1
03/29/2012 18:02:00,-0.549,,,1
03/29/2012 19:02:00,-0.887,,,1
03/29/2012 20:02:00,-0.887,,,1
03/29/2012 21:02:00,-1.228,,,1
03/29/2012 22:02:00,-1.57,,,1
03/29/2012 23:02:00,-1.799,,,1
03/30/2012 00:02:00,-1.914,,,1
03/30/2012 01:02:00,-1.914,,,1
03/30/2012 02:02:00,-1.914,,,1
03/30/2012 03:02:00,-2.03,,,1
03/30/2012 04:02:00,-1.914,,,1
03/30/2012 05:02:00,-2.145,,,1
03/30/2012 06:02:00,-2.494,,,1
03/30/2012 07:02:00,-3.316,,,1
03/30/2012 08:02:00,-2.844,,,1
03/30/2012 09:02:00,-1.456,,,1
03/30/2012 10:02:00,-0.213,,,1
03/30/2012 11:02:00,0.453,,,1
03/30/2012 12:02:00,0.674,,,1
03/30/2012 13:02:00,0.121,,,1
03/30/2012 14:02:00,1.003,,,1
03/30/2012 15:02:00,0.893,,,1
03/30/2012 16:02:00,-0.662,,,1
03/30/2012 17:02:00,-3.079,,,1
03/30/2012 18:02:00,-3.792,,,1
03/30/2012 19:02:00,-4.272,,,1
03/30/2012 20:02:00,-5.003,,,1
03/30/2012 21:02:00,-5.372,,,1
03/30/2012 22:02:00,-5.87,,,1
03/30/2012 23:02:00,-5.249,,,1
03/31/2012 00:02:00,-4.272,,,1
03/31/2012 01:02:00,-4.393,,,1
03/31/2012 02:02:00,-5.125,,,1
03/31/2012 03:02:00,-5.249,,,1
03/31/2012 04:02:00,-3.911,,,1
03/31/2012 05:02:00,-3.911,,,1
03/31/2012 06:02:00,-4.152,,,1
03/31/2012 07:02:00,-3.792,,,1
03/31/2012 08:02:00,-3.316,,,1
03/31/2012 09:02:00,-2.61,,,1
03/31/2012 10:02:00,-1.799,,,1
03/31/2012 11:02:00,-1.456,,,1
03/31/2012 12:02:00,-1.341,,,1
03/31/2012 13:02:00,-1.228,,,1
03/31/2012 14:02:00,-1.456,,,1
03/31/2012 15:02:00,-1.57,,,1
03/31/2012 16:02:00,-0.774,,,1
03/31/2012 17:02:00,-0.549,,,1
03/31/2012 18:02:00,-1.228,,,1
03/31/2012 19:02:00,-1.684,,,1
03/31/2012 20:02:00,-2.03,,,1
03/31/2012 21:02:00,-2.145,,,1
03/31/2012 22:02:00,-2.261,,,1
03/31/2012 23:02:00,-2.377,,,1
04/01/2012 00:02:00,-2.377,,,1
04/01/2012 01:02:00,-2.261,,,1
04/01/2012 02:02:00,-2.494,,,1
04/01/2012 03:02:00,-3.553,,,1
04/01/2012 04:02:00,-3.672,,,1
04/01/2012 05:02:00,-4.758,,,1
04/01/2012 06:02:00,-4.758,,,1
04/01/2012 07:02:00,-5.62,,,1
04/01/2012 08:02:00,-5.249,,,1
04/01/2012 09:02:00,-4.514,,,1
04/01/2012 10:02:00,-4.514,,,1
04/01/2012 11:02:00,-3.792,,,1
04/01/2012 12:02:00,-1.684,,,1
04/01/2012 13:02:00,-0.213,,,1
04/01/2012 14:02:00,1.221,,,1
04/01/2012 15:02:00,1.003,,,1
04/01/2012 16:02:00,0.784,,,1
04/01/2012 17:02:00,0.674,,,1
04/01/2012 18:02:00,-0.325,,,1
04/01/2012 19:02:00,-1.456,,,1
04/01/2012 20:02:00,-2.261,,,1
04/01/2012 21:02:00,-3.316,,,1
04/01/2012 22:02:00,-3.079,,,1
04/01/2012 23:02:00,-3.079,,,1
04/02/2012 00:02:00,-2.962,,,1
04/02/2012 01:02:00,-3.079,,,1
04/02/2012 02:02:00,-3.079,,,1
04/02/2012 03:02:00,-3.434,,,1
04/02/2012 04:02:00,-3.316,,,1
04/02/2012 05:02:00,-3.197,,,1
04/02/2012 06:02:00,-3.079,,,1
04/02/2012 07:02:00,-2.844,,,1
04/02/2012 08:02:00,-2.494,,,1
04/02/2012 09:02:00,-2.145,,,1
04/02/2012 10:02:00,-1.456,,,1
04/02/2012 11:02:00,-0.325,,,1
04/02/2012 12:02:00,0.784,,,1
04/02/2012 13:02:00,2.624,,,1
04/02/2012 14:02:00,2.837,,,1
04/02/2012 15:02:00,1.548,,,1
04/02/2012 16:02:00,1.439,,,1
04/02/2012 17:02:00,0.784,,,1
04/02/2012 18:02:00,0.453,,,1
04/02/2012 19:02:00,0.01,,,1
04/02/2012 20:02:00,0.01,,,1
04/02/2012 21:02:00,0.01,,,1
04/02/2012 22:02:00,-0.102,,,1
04/02/2012 23:02:00,0.01,,,1
04/03/2012 00:02:00,0.01,,,1
04/03/2012 01:02:00,0.01,,,1
04/03/2012 02:02:00,0.121,,,1
04/03/2012 03:02:00,0.01,,,1
04/03/2012 04:02:00,-0.102,,,1
04/03/2012 05:02:00,-0.325,,,1
04/03/2012 06:02:00,-1.114,,,1
04/03/2012 07:02:00,-1.57,,,1
04/03/2012 08:02:00,-1.684,,,1
04/03/2012 09:02:00,-1.57,,,1
04/03/2012 10:02:00,-0.662,,,1
04/03/2012 11:02:00,-0.774,,,1
04/03/2012 12:02:00,-0.774,,,1
04/03/2012 13:02:00,-0.662,,,1
04/03/2012 14:02:00,0.232,,,1
04/03/2012 15:02:00,1.548,,,1
04/03/2012 16:02:00,1.33,,,1
04/03/2012 17:02:00,-0.213,,,1
04/03/2012 18:02:00,-1.57,,,1
04/03/2012 19:02:00,-3.792,,,1
04/03/2012 20:02:00,-4.758,,,1
04/03/2012 21:02:00,-5.372,,,1
04/03/2012 22:02:00,-6.626,,,1
04/03/2012 23:02:00,-7.527,,,1
04/04/2012 00:02:00,-8.314,,,1
04/04/2012 01:02:00,-8.05,,,1
04/04/2012 02:02:00,-8.713,,,1
04/04/2012 03:02:00,-8.447,,,1
04/04/2012 04:02:00,-7.787,,,1
04/04/2012 05:02:00,-8.314,,,1
04/04/2012 06:02:00,-8.314,,,1
04/04/2012 07:02:00,-8.58,,,1
04/04/2012 08:02:00,-8.182,,,1
04/04/2012 09:02:00,-7.397,,,1
04/04/2012 10:02:00,-6.12,,,1
04/04/2012 11:02:00,-2.377,,,1
04/04/2012 12:02:00,-0.887,,,1
04/04/2012 13:02:00,-0.662,,,1
04/04/2012 14:02:00,1.003,,,1
04/04/2012 15:02:00,-0.437,,,1
04/04/2012 16:02:00,-1.114,,,1
04/04/2012 17:02:00,-1.456,,,1
04/04/2012 18:02:00,-2.03,,,1
04/04/2012 19:02:00,-2.377,,,1
04/04/2012 20:02:00,-2.962,,,1
04/04/2012 21:02:00,-3.316,,,1
04/04/2012 22:02:00,-3.553,,,1
04/04/2012 23:02:00,-3.911,,,1
04/05/2012 00:02:00,-4.152,,,1
04/05/2012 01:02:00,-5.125,,,1
04/05/2012 02:02:00,-6.373,,,1
04/05/2012 03:02:00,-6.373,,,1
04/05/2012 04:02:00,-6.499,,,1
04/05/2012 05:02:00,-7.01,,,1
04/05/2012 06:02:00,-7.527,,,1
04/05/2012 07:02:00,-8.314,,,1
04/05/2012 08:02:00,-8.314,,,1
04/05/2012 09:02:00,-6.882,,,1
04/05/2012 10:02:00,-5.125,,,1
04/05/2012 11:02:00,-3.197,,,1
04/05/2012 12:02:00,-0.549,,,1
04/05/2012 13:02:00,2.624,,,1
04/05/2012 14:02:00,-0.213,,,1
04/05/2012 15:02:00,0.674,,,1
04/05/2012 16:02:00,1.221,,,1
04/05/2012 17:02:00,-1.341,,,1
04/05/2012 18:02:00,-2.494,,,1
04/05/2012 19:02:00,-3.197,,,1
04/05/2012 20:02:00,-3.911,,,1
04/05/2012 21:02:00,-4.272,,,1
04/05/2012 22:02:00,-4.758,,,1
04/05/2012 23:02:00,-5.995,,,1
04/06/2012 00:02:00,-5.003,,,1
04/06/2012 01:02:00,-4.758,,,1
04/06/2012 02:02:00,-5.003,,,1
04/06/2012 03:02:00,-5.003,,,1
04/06/2012 04:02:00,-5.249,,,1
04/06/2012 05:02:00,-5.372,,,1
04/06/2012 06:02:00,-6.246,,,1
04/06/2012 07:02:00,-7.01,,,1
04/06/2012 08:02:00,-6.12,,,1
04/06/2012 09:02:00,-6.246,,,1
04/06/2012 10:02:00,-4.636,,,1
04/06/2012 11:02:00,-2.844,,,1
04/06/2012 12:02:00,-2.962,,,1
04/06/2012 13:02:00,-1.914,,,1
04/06/2012 14:02:00,-0.549,,,1
04/06/2012 15:02:00,-1.228,,,1
04/06/2012 16:02:00,-1.456,,,1
04/06/2012 17:02:00,-1.914,,,1
04/06/2012 18:02:00,-2.844,,,1
04/06/2012 19:02:00,-2.494,,,1
04/06/2012 20:02:00,-5.125,,,1
04/06/2012 21:02:00,-6.626,,,1
04/06/2012 22:02:00,-6.882,,,1
04/06/2012 23:02:00,-6.626,,,1
04/07/2012 00:02:00,-7.397,,,1
04/07/2012 01:02:00,-8.05,,,1
04/07/2012 02:02:00,-7.657,,,1
04/07/2012 03:02:00,-7.787,,,1
04/07/2012 04:02:00,-7.787,,,1
04/07/2012 05:02:00,-7.787,,,1
04/07/2012 06:02:00,-7.397,,,1
04/07/2012 07:02:00,-7.527,,,1
04/07/2012 08:02:00,-6.499,,,1
04/07/2012 09:02:00,-5.496,,,1
04/07/2012 10:02:00,-2.494,,,1
04/07/2012 11:02:00,0.121,,,1
04/07/2012 12:02:00,1.656,,,1
04/07/2012 13:02:00,3.049,,,1
04/07/2012 14:02:00,3.893,,,1
04/07/2012 15:02:00,2.943,,,1
04/07/2012 16:02:00,1.764,,,1
04/07/2012 17:02:00,0.01,,,1
04/07/2012 18:02:00,-0.437,,,1
04/07/2012 19:02:00,-0.437,,,1
04/07/2012 20:02:00,-1.001,,,1
04/07/2012 21:02:00,-1.001,,,1
04/07/2012 22:02:00,-1.001,,,1
04/07/2012 23:02:00,-0.887,,,1
04/08/2012 00:02:00,-1.228,,,1
04/08/2012 01:02:00,-1.228,,,1
04/08/2012 02:02:00,-1.228,,,1
04/08/2012 03:02:00,-1.228,,,1
04/08/2012 04:02:00,-1.228,,,1
04/08/2012 05:02:00,-1.114,,,1
04/08/2012 06:02:00,-1.114,,,1
04/08/2012 07:02:00,-0.887,,,1
04/08/2012 08:02:00,-0.662,,,1
04/08/2012 09:02:00,0.343,,,1
04/08/2012 10:02:00,1.656,,,1
04/08/2012 11:02:00,3.893,,,1
04/08/2012 12:02:00,5.141,,,1
04/08/2012 13:02:00,6.064,,,1
04/08/2012 14:02:00,5.141,,,1
04/08/2012 15:02:00,3.578,,,1
04/08/2012 16:02:00,2.837,,,1
04/08/2012 17:02:00,1.764,,,1
04/08/2012 18:02:00,0.893,,,1
04/08/2012 19:02:00,0.563,,,1
04/08/2012 20:02:00,0.343,,,1
04/08/2012 21:02:00,0.453,,,1
04/08/2012 22:02:00,0.232,,,1
04/08/2012 23:02:00,0.232,,,1
04/09/2012 00:02:00,0.674,,,1
04/09/2012 01:02:00,0.563,,,1
04/09/2012 02:02:00,-0.102,,,1
04/09/2012 03:02:00,0.01,,,1
04/09/2012 04:02:00,0.01,,,1
04/09/2012 05:02:00,0.121,,,1
04/09/2012 06:02:00,0.01,,,1
04/09/2012 07:02:00,0.01,,,1
04/09/2012 08:02:00,0.01,,,1
04/09/2012 09:02:00,0.674,,,1
04/09/2012 10:02:00,2.73,,,1
04/09/2012 11:02:00,5.244,,,1
04/09/2012 12:02:00,7.079,,,1
04/09/2012 13:02:00,6.166,,,1
04/09/2012 14:02:00,5.655,,,1
04/09/2012 15:02:00,4.934,,,1
04/09/2012 16:02:00,4.102,,,1
04/09/2012 17:02:00,2.624,,,1
04/09/2012 18:02:00,2.303,,,1
04/09/2012 19:02:00,1.764,,,1
04/09/2012 20:02:00,1.656,,,1
04/09/2012 21:02:00,1.221,,,1
04/09/2012 22:02:00,1.112,,,1
04/09/2012 23:02:00,1.003,,,1
04/10/2012 00:02:00,1.33,,,1
04/10/2012 01:02:00,1.548,,,1
04/10/2012 02:02:00,1.98,,,1
04/10/2012 03:02:00,1.33,,,1
04/10/2012 04:02:00,1.112,,,1
04/10/2012 05:02:00,1.548,,,1
04/10/2012 06:02:00,2.088,,,1
04/10/2012 07:02:00,2.73,,,1
04/10/2012 08:02:00,3.367,,,1
04/10/2012 09:02:00,4.207,,,1
04/10/2012 10:02:00,6.268,,,1
04/10/2012 11:02:00,7.682,,,1
04/10/2012 12:02:00,7.782,,,1
04/10/2012 13:02:00,10.455,,,1
04/10/2012 14:02:00,8.382,,,1
04/10/2012 15:02:00,8.978,,,1
04/10/2012 16:02:00,7.179,,,1
04/10/2012 17:02:00,5.655,,,1
04/10/2012 18:02:00,4.727,,,1
04/10/2012 19:02:00,3.893,,,1
04/10/2012 20:02:00,3.155,,,1
04/10/2012 21:02:00,2.624,,,1
04/10/2012 22:02:00,2.624,,,1
04/10/2012 23:02:00,2.303,,,1
04/11/2012 00:02:00,1.98,,,1
04/11/2012 01:02:00,2.303,,,1
04/11/2012 02:02:00,2.195,,,1
04/11/2012 03:02:00,2.195,,,1
04/11/2012 04:02:00,1.764,,,1
04/11/2012 05:02:00,1.439,,,1
04/11/2012 06:02:00,1.439,,,1
04/11/2012 07:02:00,1.112,,,1
04/11/2012 08:02:00,1.112,,,1
04/11/2012 09:02:00,1.548,,,1
04/11/2012 10:02:00,2.624,,,1
04/11/2012 11:02:00,3.367,,,1
04/11/2012 12:02:00,3.893,,,1
04/11/2012 13:02:00,3.998,,,1
04/11/2012 14:02:00,3.683,,,1
04/11/2012 15:02:00,3.683,,,1
04/11/2012 16:02:00,3.155,,,1
04/11/2012 17:02:00,2.943,,,1
04/11/2012 18:02:00,2.624,,,1
04/11/2012 19:02:00,1.872,,,1
04/11/2012 20:02:00,0.893,,,1
04/11/2012 21:02:00,0.232,,,1
04/11/2012 22:02:00,-0.325,,,1
04/11/2012 23:02:00,-0.325,,,1
04/12/2012 00:02:00,-0.662,,,1
04/12/2012 01:02:00,-0.774,,,1
04/12/2012 02:02:00,-1.684,,,1
04/12/2012 03:02:00,-1.684,,,1
04/12/2012 04:02:00,-1.341,,,1
04/12/2012 05:02:00,-1.228,,,1
04/12/2012 06:02:00,-1.228,,,1
04/12/2012 07:02:00,-1.228,,,1
04/12/2012 08:02:00,-0.102,,,1
04/12/2012 09:02:00,1.439,,,1
04/12/2012 10:02:00,2.41,,,1
04/12/2012 11:02:00,1.548,,,1
04/12/2012 12:02:00,1.003,,,1
04/12/2012 13:02:00,2.73,,,1
04/12/2012 14:02:00,2.303,,,1
04/12/2012 15:02:00,1.98,,,1
04/12/2012 16:02:00,1.112,,,1
04/12/2012 17:02:00,1.112,,,1
04/12/2012 18:02:00,0.121,,,1
04/12/2012 19:02:00,-1.341,,,1
04/12/2012 20:02:00,-1.114,,,1
04/12/2012 21:02:00,-1.001,,,1
04/12/2012 22:02:00,-2.03,,,1
04/12/2012 23:02:00,-2.494,,,1
04/13/2012 00:02:00,-2.962,,,1
04/13/2012 01:02:00,-3.553,,,1
04/13/2012 02:02:00,-3.197,,,1
04/13/2012 03:02:00,-3.434,,,1
04/13/2012 04:02:00,-3.553,,,1
04/13/2012 05:02:00,-4.272,,,1
04/13/2012 06:02:00,-3.672,,,1
04/13/2012 07:02:00,-3.079,,,1
04/13/2012 08:02:00,-2.03,,,1
04/13/2012 09:02:00,-0.662,,,1
04/13/2012 10:02:00,1.221,,,1
04/13/2012 11:02:00,4.207,,,1
04/13/2012 12:02:00,4.623,,,1
04/13/2012 13:02:00,6.064,,,1
04/13/2012 14:02:00,8.68,,,1
04/13/2012 15:02:00,7.882,,,1
04/13/2012 16:02:00,4.102,,,1
04/13/2012 17:02:00,3.472,,,1
04/13/2012 18:02:00,3.155,,,1
04/13/2012 19:02:00,2.73,,,1
04/13/2012 20:02:00,1.98,,,1
04/13/2012 21:02:00,1.003,,,1
04/13/2012 22:02:00,0.343,,,1
04/13/2012 23:02:00,0.01,,,1
04/14/2012 00:02:00,-0.549,,,1
04/14/2012 01:02:00,-0.887,,,1
04/14/2012 02:02:00,-0.887,,,1
04/14/2012 03:02:00,-1.456,,,1
04/14/2012 04:02:00,-1.684,,,1
04/14/2012 05:02:00,-1.799,,,1
04/14/2012 06:02:00,-2.377,,,1
04/14/2012 07:02:00,-1.114,,,1
04/14/2012 08:02:00,-1.114,,,1
04/14/2012 09:02:00,2.088,,,1
04/14/2012 10:02:00,4.727,,,1
04/14/2012 11:02:00,7.179,,,1
04/14/2012 12:02:00,9.176,,,1
04/14/2012 13:02:00,10.846,,,1
04/14/2012 14:02:00,9.571,,,1
04/14/2012 15:02:00,9.472,,,1
04/14/2012 16:02:00,6.573,,,1
04/14/2012 17:02:00,5.244,,,1
04/14/2012 18:02:00,4.415,,,1
04/14/2012 19:02:00,3.155,,,1
04/14/2012 20:02:00,2.624,,,1
04/14/2012 21:02:00,1.98,,,1
04/14/2012 22:02:00,1.872,,,1
04/14/2012 23:02:00,1.112,,,1
04/15/2012 00:02:00,0.893,,,1
04/15/2012 01:02:00,0.674,,,1
04/15/2012 02:02:00,0.784,,,1
04/15/2012 03:02:00,1.112,,,1
04/15/2012 04:02:00,0.893,,,1
04/15/2012 05:02:00,0.343,,,1
04/15/2012 06:02:00,0.674,,,1
04/15/2012 07:02:00,0.674,,,1
04/15/2012 08:02:00,2.41,,,1
04/15/2012 09:02:00,4.102,,,1
04/15/2012 10:02:00,5.037,,,1
04/15/2012 11:02:00,5.86,,,1
04/15/2012 12:02:00,7.179,,,1
04/15/2012 13:02:00,7.582,,,1
04/15/2012 14:02:00,6.877,,,1
04/15/2012 15:02:00,5.141,,,1
04/15/2012 16:02:00,5.45,,,1
04/15/2012 17:02:00,5.244,,,1
04/15/2012 18:02:00,4.311,,,1
04/15/2012 19:02:00,3.049,,,1
04/15/2012 20:02:00,2.195,,,1
04/15/2012 21:02:00,1.764,,,1
04/15/2012 22:02:00,1.439,,,1
04/15/2012 23:02:00,1.003,,,1
04/16/2012 00:02:00,0.343,,,1
04/16/2012 01:02:00,-0.102,,,1
04/16/2012 02:02:00,0.01,,,1
04/16/2012 03:02:00,0.121,,,1
04/16/2012 04:02:00,0.01,,,1
04/16/2012 05:02:00,0.121,,,1
04/16/2012 06:02:00,0.343,,,1
04/16/2012 07:02:00,1.003,,,1
04/16/2012 08:02:00,1.439,,,1
04/16/2012 09:02:00,1.98,,,1
04/16/2012 10:02:00,2.303,,,1
04/16/2012 11:02:00,1.98,,,1
04/16/2012 12:02:00,1.98,,,1
04/16/2012 13:02:00,2.088,,,1
04/16/2012 14:02:00,2.303,,,1
04/16/2012 15:02:00,1.872,,,1
04/16/2012 16:02:00,1.439,,,1
04/16/2012 17:02:00,0.121,,,1
04/16/2012 18:02:00,-0.213,,,1
04/16/2012 19:02:00,-1.341,,,1
04/16/2012 20:02:00,-2.03,,,1
04/16/2012 21:02:00,-2.145,,,1
04/16/2012 22:02:00,-2.494,,,1
04/16/2012 23:02:00,-2.962,,,1
04/17/2012 00:02:00,-2.962,,,1
04/17/2012 01:02:00,-3.197,,,1
04/17/2012 02:02:00,-3.911,,,1
04/17/2012 03:02:00,-4.514,,,1
04/17/2012 04:02:00,-5.003,,,1
04/17/2012 05:02:00,-5.125,,,1
04/17/2012 06:02:00,-5.496,,,1
04/17/2012 07:02:00,-5.249,,,1
04/17/2012 08:02:00,-4.031,,,1
04/17/2012 09:02:00,-1.914,,,1
04/17/2012 10:02:00,0.01,,,1
04/17/2012 11:02:00,0.121,,,1
04/17/2012 12:02:00,-0.325,,,1
04/17/2012 13:02:00,0.232,,,1
04/17/2012 14:02:00,-0.887,,,1
04/17/2012 15:02:00,-0.887,,,1
04/17/2012 16:02:00,-0.437,,,1
04/17/2012 17:02:00,-0.774,,,1
04/17/2012 18:02:00,-1.114,,,1
04/17/2012 19:02:00,-1.456,,,1
04/17/2012 20:02:00,-1.914,,,1
04/17/2012 21:02:00,-2.03,,,1
04/17/2012 22:02:00,-2.03,,,1
04/17/2012 23:02:00,-1.914,,,1
04/18/2012 00:02:00,-1.684,,,1
04/18/2012 01:02:00,-1.684,,,1
04/18/2012 02:02:00,-1.57,,,1
